order_id,quantity,date,price,pizza_type_id
1758,1,2015-01-30,12,veggie_veg
1759,1,2015-01-30,20.75,ital_supr
1759,1,2015-01-30,20.25,mexicana
1759,1,2015-01-30,16.5,prsc_argla
1759,1,2015-01-30,16,spinach_fet
1760,1,2015-01-30,12,green_garden
1761,1,2015-01-30,16,classic_dlx
1762,1,2015-01-30,16,ital_cpcllo
1763,1,2015-01-30,17.950000762939453,four_cheese
1764,1,2015-01-30,12.75,ital_veggie
1764,1,2015-01-30,20.75,soppressata
1764,1,2015-01-30,12.5,spin_pesto
1765,1,2015-01-30,12.75,ital_veggie
1765,1,2015-01-30,20.25,mexicana
1766,1,2015-01-30,16,mexicana
1767,1,2015-01-30,16.75,cali_ckn
1767,1,2015-01-30,16,classic_dlx
1767,1,2015-01-30,18.5,five_cheese
1767,1,2015-01-30,16.5,ital_supr
1768,1,2015-01-30,20.75,ckn_alfredo
1769,1,2015-01-30,13.25,hawaiian
1769,1,2015-01-30,20.75,prsc_argla
1770,1,2015-01-30,16.75,ckn_alfredo
1771,1,2015-01-30,16,classic_dlx
1771,1,2015-01-30,16,spinach_fet
1772,1,2015-01-30,12.75,ital_veggie
1773,1,2015-01-30,12,big_meat
1773,1,2015-01-30,12,classic_dlx
1773,1,2015-01-30,12.5,spinach_supr
1773,1,2015-01-30,12.75,thai_ckn
1774,1,2015-01-30,20.75,prsc_argla
1775,1,2015-01-30,16.5,peppr_salami
1776,1,2015-01-30,14.75,four_cheese
1776,1,2015-01-30,12.5,spin_pesto
1776,1,2015-01-30,16.75,thai_ckn
1777,1,2015-01-30,20.25,sicilian
1778,1,2015-01-30,10.5,hawaiian
1779,1,2015-01-30,16.25,calabrese
1780,1,2015-01-30,20.75,peppr_salami
1781,1,2015-01-30,20.75,bbq_ckn
1781,1,2015-01-30,20.25,calabrese
1782,1,2015-01-30,16.75,bbq_ckn
1782,1,2015-01-30,16,napolitana
1783,1,2015-01-30,14.75,four_cheese
1784,1,2015-01-30,16,classic_dlx
1784,1,2015-01-30,14.75,four_cheese
1784,1,2015-01-30,21,ital_veggie
1784,1,2015-01-30,16.5,spicy_ital
1785,1,2015-01-30,12,classic_dlx
1785,1,2015-01-30,18.5,five_cheese
1786,1,2015-01-30,20.75,cali_ckn
1786,1,2015-01-30,20.5,the_greek
1787,1,2015-01-30,20.5,ital_cpcllo
1787,1,2015-01-30,15.25,pepperoni
1787,1,2015-01-30,12,veggie_veg
1788,1,2015-01-30,20.75,peppr_salami
1788,1,2015-01-30,20.75,spinach_supr
1789,1,2015-01-30,14.75,four_cheese
1789,1,2015-01-30,20.25,sicilian
1789,1,2015-01-30,12.5,spinach_supr
1790,1,2015-01-30,16.5,spicy_ital
1791,1,2015-01-30,16.75,cali_ckn
1791,1,2015-01-30,14.75,four_cheese
1791,1,2015-01-30,17.5,pep_msh_pep
1791,1,2015-01-30,20.75,thai_ckn
1792,1,2015-01-31,16,mexicana
1792,1,2015-01-31,12.5,spinach_supr
1792,1,2015-01-31,25.5,the_greek
1793,1,2015-01-31,14.75,four_cheese
1793,1,2015-01-31,16.5,peppr_salami
1793,1,2015-01-31,16,veggie_veg
1794,1,2015-01-31,20.75,cali_ckn
1795,1,2015-01-31,20.75,bbq_ckn
1795,1,2015-01-31,16.75,bbq_ckn
1795,1,2015-01-31,20.25,calabrese
1795,1,2015-01-31,16.75,ckn_pesto
1795,1,2015-01-31,12,classic_dlx
1795,1,2015-01-31,17.950000762939453,four_cheese
1795,2,2015-01-31,20.25,mexicana
1795,1,2015-01-31,12.25,sicilian
1795,1,2015-01-31,12.5,soppressata
1795,1,2015-01-31,20.75,spicy_ital
1795,1,2015-01-31,12.5,spicy_ital
1796,1,2015-01-31,16.75,cali_ckn
1796,1,2015-01-31,17.950000762939453,four_cheese
1796,1,2015-01-31,12,ital_cpcllo
1796,1,2015-01-31,20.5,napolitana
1796,1,2015-01-31,20.75,peppr_salami
1796,1,2015-01-31,16.5,soppressata
1797,1,2015-01-31,20.5,napolitana
1797,1,2015-01-31,16.75,thai_ckn
1798,1,2015-01-31,20.75,ckn_pesto
1799,1,2015-01-31,12.5,peppr_salami
1800,1,2015-01-31,16.5,spinach_supr
1801,1,2015-01-31,20.75,cali_ckn
1801,1,2015-01-31,12,ital_cpcllo
1801,1,2015-01-31,16.5,ital_supr
1801,1,2015-01-31,12.25,sicilian
1801,1,2015-01-31,25.5,the_greek
1802,1,2015-01-31,23.649999618530273,brie_carre
1802,1,2015-01-31,20.5,ital_cpcllo
1802,1,2015-01-31,16.75,thai_ckn
1802,1,2015-01-31,20.25,veggie_veg
1803,1,2015-01-31,20.5,ital_cpcllo
1803,1,2015-01-31,16.75,ital_veggie
1803,1,2015-01-31,16,veggie_veg
1804,1,2015-01-31,16.25,calabrese
1804,1,2015-01-31,14.75,four_cheese
1805,1,2015-01-31,10.5,hawaiian
1805,1,2015-01-31,20.75,spinach_supr
1806,1,2015-01-31,16.5,hawaiian
1806,1,2015-01-31,12,napolitana
1806,1,2015-01-31,12.5,pepperoni
1807,1,2015-01-31,12,big_meat
1807,1,2015-01-31,16,green_garden
1807,2,2015-01-31,20.25,spinach_fet
1808,1,2015-01-31,12,big_meat
1808,1,2015-01-31,16,veggie_veg
1809,1,2015-01-31,18.5,five_cheese
1809,1,2015-01-31,16.25,sicilian
1810,1,2015-01-31,16,classic_dlx
1811,1,2015-01-31,12,green_garden
1811,1,2015-01-31,10.5,hawaiian
1811,1,2015-01-31,12.5,peppr_salami
1812,1,2015-01-31,16,classic_dlx
1812,1,2015-01-31,20.25,veggie_veg
1813,1,2015-01-31,18.5,five_cheese
1813,1,2015-01-31,20.25,veggie_veg
1814,1,2015-01-31,12,big_meat
1814,1,2015-01-31,16.75,ckn_alfredo
1814,1,2015-01-31,12.25,sicilian
1815,1,2015-01-31,12,big_meat
1815,1,2015-01-31,10.5,hawaiian
1815,1,2015-01-31,20.5,ital_cpcllo
1816,1,2015-01-31,17.950000762939453,four_cheese
1816,1,2015-01-31,13.25,hawaiian
1816,1,2015-01-31,16.5,spicy_ital
1817,1,2015-01-31,12,big_meat
1817,1,2015-01-31,20.75,peppr_salami
1817,1,2015-01-31,16.25,sicilian
1818,1,2015-01-31,20.5,napolitana
1818,1,2015-01-31,12.25,sicilian
1819,1,2015-01-31,16.75,bbq_ckn
1819,1,2015-01-31,12.5,pepperoni
1819,1,2015-01-31,16,veggie_veg
1820,1,2015-01-31,12.75,cali_ckn
1820,1,2015-01-31,17.950000762939453,four_cheese
1820,1,2015-01-31,16,napolitana
1821,1,2015-01-31,16.75,ckn_alfredo
1821,1,2015-01-31,20.25,spinach_fet
1822,1,2015-01-31,16.25,calabrese
1822,1,2015-01-31,20.75,ital_supr
1823,1,2015-01-31,16.75,cali_ckn
1824,1,2015-01-31,12,big_meat
1824,1,2015-01-31,16.75,southw_ckn
1825,1,2015-01-31,20.5,classic_dlx
1825,1,2015-01-31,18.5,five_cheese
1825,1,2015-01-31,20.25,sicilian
1826,1,2015-01-31,17.950000762939453,four_cheese
1826,1,2015-01-31,20.75,prsc_argla
1826,1,2015-01-31,12.5,prsc_argla
1826,1,2015-01-31,16,the_greek
1827,1,2015-01-31,16.5,ital_supr
1827,1,2015-01-31,16,mexicana
1827,1,2015-01-31,12.5,soppressata
1828,1,2015-01-31,9.75,pepperoni
1828,1,2015-01-31,12.5,spinach_supr
1828,1,2015-01-31,20.75,thai_ckn
1829,1,2015-01-31,20.75,cali_ckn
1829,1,2015-01-31,17.5,pep_msh_pep
1829,1,2015-01-31,20.75,thai_ckn
1829,1,2015-01-31,20.5,the_greek
1830,1,2015-01-31,20.25,sicilian
1831,1,2015-01-31,20.25,sicilian
1832,1,2015-01-31,20.5,napolitana
1833,1,2015-01-31,20.75,cali_ckn
1833,1,2015-01-31,16,mexicana
1834,1,2015-01-31,16.5,ital_supr
1834,1,2015-01-31,16.5,prsc_argla
1835,1,2015-01-31,16.75,cali_ckn
1835,1,2015-01-31,13.25,hawaiian
1835,1,2015-01-31,12.75,ital_veggie
1835,1,2015-01-31,17.5,pep_msh_pep
1836,1,2015-01-31,12,veggie_veg
1837,1,2015-01-31,16.75,bbq_ckn
1837,1,2015-01-31,20.5,ital_cpcllo
1837,1,2015-01-31,16,mediterraneo
1837,1,2015-01-31,20.25,veggie_veg
1838,1,2015-01-31,17.950000762939453,four_cheese
1838,1,2015-01-31,20.5,ital_cpcllo
1838,1,2015-01-31,20.75,southw_ckn
1839,1,2015-01-31,20.75,spicy_ital
1840,1,2015-01-31,12,big_meat
1840,1,2015-01-31,16,classic_dlx
1840,1,2015-01-31,13.25,hawaiian
1840,1,2015-01-31,16.5,ital_supr
1841,1,2015-01-31,16.5,soppressata
1841,1,2015-01-31,12.5,spicy_ital
1842,1,2015-01-31,20.5,napolitana
1842,1,2015-01-31,12.5,pepperoni
1843,1,2015-01-31,12,big_meat
1843,1,2015-01-31,15.25,pepperoni
1844,1,2015-01-31,14.5,pep_msh_pep
1844,1,2015-01-31,12.5,spinach_supr
1845,1,2015-01-31,21,ital_veggie
1845,1,2015-01-31,20.75,peppr_salami
1845,1,2015-01-31,12.5,soppressata
1845,1,2015-01-31,16,veggie_veg
1846,1,2015-02-01,12,big_meat
1847,1,2015-02-01,16,classic_dlx
1848,1,2015-02-01,20.5,classic_dlx
1848,1,2015-02-01,16,ital_cpcllo
1849,1,2015-02-01,18.5,five_cheese
1849,1,2015-02-01,17.950000762939453,four_cheese
1849,1,2015-02-01,12.25,sicilian
1850,1,2015-02-01,10.5,hawaiian
1850,1,2015-02-01,12,mexicana
1851,2,2015-02-01,12,big_meat
1851,1,2015-02-01,20.75,cali_ckn
1851,1,2015-02-01,16,classic_dlx
1851,1,2015-02-01,12.75,ital_veggie
1851,1,2015-02-01,16,napolitana
1851,1,2015-02-01,9.75,pepperoni
1851,1,2015-02-01,16.5,peppr_salami
1851,1,2015-02-01,16.5,soppressata
1851,1,2015-02-01,20.75,spicy_ital
1851,1,2015-02-01,12,spinach_fet
1851,1,2015-02-01,20.75,spinach_supr
1851,1,2015-02-01,20.75,thai_ckn
1852,1,2015-02-01,16.25,calabrese
1852,1,2015-02-01,17.950000762939453,four_cheese
1853,1,2015-02-01,16.5,ital_supr
1853,1,2015-02-01,16,napolitana
1854,1,2015-02-01,12,big_meat
1855,1,2015-02-01,12.75,ckn_pesto
1855,1,2015-02-01,16.5,peppr_salami
1855,1,2015-02-01,12.75,southw_ckn
1855,1,2015-02-01,16,spinach_fet
1856,1,2015-02-01,16.25,sicilian
1857,1,2015-02-01,20.25,calabrese
1858,1,2015-02-01,12.5,spicy_ital
1859,1,2015-02-01,20.75,peppr_salami
1860,1,2015-02-01,20.5,classic_dlx
1861,1,2015-02-01,20.75,spin_pesto
1862,1,2015-02-01,20.75,cali_ckn
1862,1,2015-02-01,20.25,mexicana
1863,1,2015-02-01,23.649999618530273,brie_carre
1864,1,2015-02-01,12.5,peppr_salami
1865,1,2015-02-01,16.75,bbq_ckn
1865,1,2015-02-01,20.75,ckn_alfredo
1865,1,2015-02-01,20.75,prsc_argla
1865,1,2015-02-01,20.75,spin_pesto
1866,1,2015-02-01,23.649999618530273,brie_carre
1866,1,2015-02-01,16,classic_dlx
1866,1,2015-02-01,16.5,ital_supr
1866,1,2015-02-01,20.75,soppressata
1866,1,2015-02-01,12.75,southw_ckn
1866,1,2015-02-01,12.5,spinach_supr
1867,1,2015-02-01,16.5,spicy_ital
1868,1,2015-02-01,18.5,five_cheese
1868,1,2015-02-01,20.75,spinach_supr
1869,1,2015-02-01,16.75,ital_veggie
1869,1,2015-02-01,12.5,pepperoni
1869,1,2015-02-01,20.75,prsc_argla
1869,1,2015-02-01,16.5,prsc_argla
1870,1,2015-02-01,12,big_meat
1871,1,2015-02-01,20.5,ital_cpcllo
1872,1,2015-02-01,20.75,ital_supr
1872,1,2015-02-01,20.25,mexicana
1872,1,2015-02-01,20.75,peppr_salami
1872,1,2015-02-01,20.75,thai_ckn
1873,1,2015-02-01,12.75,cali_ckn
1873,1,2015-02-01,20.25,sicilian
1874,1,2015-02-01,20.25,sicilian
1875,1,2015-02-01,12.5,pepperoni
1875,1,2015-02-01,20.75,southw_ckn
1876,1,2015-02-01,20.75,bbq_ckn
1876,1,2015-02-01,16.25,calabrese
1876,1,2015-02-01,17.950000762939453,four_cheese
1876,1,2015-02-01,12.5,spin_pesto
1877,1,2015-02-01,20.75,southw_ckn
1877,1,2015-02-01,12.5,spin_pesto
1878,1,2015-02-01,12,classic_dlx
1878,1,2015-02-01,20.5,napolitana
1879,2,2015-02-01,12,big_meat
1880,1,2015-02-01,20.5,ital_cpcllo
1880,1,2015-02-01,16.75,ital_veggie
1880,1,2015-02-01,16,mexicana
1881,1,2015-02-01,16,napolitana
1881,1,2015-02-01,9.75,pepperoni
1882,1,2015-02-01,16.75,cali_ckn
1882,1,2015-02-01,18.5,five_cheese
1883,2,2015-02-01,10.5,hawaiian
1884,1,2015-02-01,16.75,cali_ckn
1884,1,2015-02-01,12,green_garden
1884,1,2015-02-01,13.25,hawaiian
1884,1,2015-02-01,20.75,thai_ckn
1885,1,2015-02-01,16,classic_dlx
1885,1,2015-02-01,20.75,ital_supr
1885,1,2015-02-01,12.5,spicy_ital
1885,1,2015-02-01,20.75,spin_pesto
1886,1,2015-02-01,20.25,mexicana
1887,1,2015-02-01,16.75,cali_ckn
1887,1,2015-02-01,16,classic_dlx
1887,1,2015-02-01,16,ital_cpcllo
1887,1,2015-02-01,9.75,pepperoni
1887,1,2015-02-01,16.75,southw_ckn
1888,1,2015-02-01,16.25,calabrese
1888,1,2015-02-01,12,napolitana
1889,1,2015-02-01,20.75,bbq_ckn
1889,1,2015-02-01,20.75,ital_supr
1890,1,2015-02-01,18.5,five_cheese
1890,1,2015-02-01,11,pep_msh_pep
1891,1,2015-02-01,20.25,calabrese
1891,1,2015-02-01,16.75,cali_ckn
1891,1,2015-02-01,20.75,spicy_ital
1891,1,2015-02-01,20.5,the_greek
1892,1,2015-02-01,16.75,cali_ckn
1892,1,2015-02-01,10.5,hawaiian
1892,1,2015-02-01,20.25,sicilian
1893,1,2015-02-01,20.75,thai_ckn
1894,1,2015-02-01,12,classic_dlx
1894,1,2015-02-01,25.5,the_greek
1895,1,2015-02-01,16.25,calabrese
1895,1,2015-02-01,20.75,southw_ckn
1895,1,2015-02-01,12.5,spicy_ital
1895,1,2015-02-01,20.75,thai_ckn
1896,1,2015-02-01,20.75,cali_ckn
1897,1,2015-02-01,17.5,pep_msh_pep
1897,1,2015-02-01,20.75,southw_ckn
1897,1,2015-02-01,12.75,thai_ckn
1898,1,2015-02-01,16.75,ckn_alfredo
1899,1,2015-02-01,20.75,ckn_alfredo
1899,1,2015-02-01,20.75,peppr_salami
1900,1,2015-02-01,16.5,hawaiian
1901,1,2015-02-01,16.75,bbq_ckn
1901,1,2015-02-01,17.950000762939453,four_cheese
1902,1,2015-02-01,17.950000762939453,four_cheese
1902,1,2015-02-01,12,ital_cpcllo
1903,1,2015-02-01,14.75,four_cheese
1904,1,2015-02-01,12,big_meat
1904,1,2015-02-01,16,classic_dlx
1904,1,2015-02-01,20.75,ital_supr
1904,1,2015-02-01,9.75,pepperoni
1905,1,2015-02-01,16.75,bbq_ckn
1905,1,2015-02-01,16.75,cali_ckn
1905,1,2015-02-01,12,classic_dlx
1906,1,2015-02-01,18.5,five_cheese
1907,1,2015-02-01,12,spinach_fet
1908,1,2015-02-01,16.75,bbq_ckn
1909,1,2015-02-01,20.75,ital_supr
1910,1,2015-02-01,16.75,bbq_ckn
1911,1,2015-02-01,16.75,cali_ckn
1912,1,2015-02-01,11,pep_msh_pep
1912,1,2015-02-01,16.5,prsc_argla
1913,1,2015-02-01,16.75,cali_ckn
1914,1,2015-02-01,9.75,pepperoni
1915,1,2015-02-01,12.5,pepperoni
1915,1,2015-02-01,20.75,spicy_ital
1916,1,2015-02-01,20.75,bbq_ckn
1916,1,2015-02-01,16,napolitana
1917,1,2015-02-01,23.649999618530273,brie_carre
1917,1,2015-02-01,20.25,mexicana
1917,1,2015-02-01,20.75,southw_ckn
1917,1,2015-02-01,16,the_greek
1918,1,2015-02-01,12.75,cali_ckn
1919,1,2015-02-01,16.5,spicy_ital
1920,1,2015-02-01,16.75,bbq_ckn
1920,1,2015-02-01,12.5,prsc_argla
1921,1,2015-02-01,12.75,ital_veggie
1922,1,2015-02-01,20.75,ckn_pesto
1922,1,2015-02-01,16,green_garden
1922,1,2015-02-01,25.5,the_greek
1922,1,2015-02-01,20.25,veggie_veg
1923,1,2015-02-01,16.75,bbq_ckn
1923,1,2015-02-01,16,classic_dlx
1924,1,2015-02-01,12.75,bbq_ckn
1924,1,2015-02-01,12.5,prsc_argla
1924,1,2015-02-01,16,spinach_fet
1925,1,2015-02-01,16.5,ital_supr
1925,1,2015-02-01,9.75,pepperoni
1926,1,2015-02-01,12,green_garden
1926,1,2015-02-01,9.75,pepperoni
1927,1,2015-02-01,20.75,soppressata
1927,1,2015-02-01,20.75,spicy_ital
1927,1,2015-02-01,20.75,thai_ckn
1928,1,2015-02-01,20.75,bbq_ckn
1929,1,2015-02-01,16.75,cali_ckn
1929,1,2015-02-01,12,classic_dlx
1929,1,2015-02-01,16.5,hawaiian
1929,1,2015-02-01,20.5,napolitana
1930,1,2015-02-01,16.25,calabrese
1931,1,2015-02-01,12,big_meat
1931,1,2015-02-01,16.75,southw_ckn
1932,1,2015-02-01,20.75,cali_ckn
1932,1,2015-02-01,16.75,thai_ckn
1933,1,2015-02-02,16.75,cali_ckn
1933,1,2015-02-02,16.75,ital_veggie
1933,1,2015-02-02,20.75,thai_ckn
1933,1,2015-02-02,16.75,thai_ckn
1934,1,2015-02-02,16.75,cali_ckn
1935,1,2015-02-02,12.75,ital_veggie
1935,1,2015-02-02,16.5,prsc_argla
1936,1,2015-02-02,16.5,hawaiian
1936,1,2015-02-02,20.75,thai_ckn
1937,1,2015-02-02,16.25,sicilian
1938,1,2015-02-02,15.25,pepperoni
1939,1,2015-02-02,9.75,pepperoni
1940,1,2015-02-02,20.25,veggie_veg
1941,1,2015-02-02,9.75,pepperoni
1942,1,2015-02-02,16,classic_dlx
1942,1,2015-02-02,12.75,thai_ckn
1943,1,2015-02-02,18.5,five_cheese
1943,1,2015-02-02,16.5,hawaiian
1944,1,2015-02-02,14.75,four_cheese
1944,1,2015-02-02,16.5,spicy_ital
1945,1,2015-02-02,12,spinach_fet
1946,1,2015-02-02,20.75,cali_ckn
1946,1,2015-02-02,16.75,cali_ckn
1946,1,2015-02-02,16.75,ckn_alfredo
1946,1,2015-02-02,20.5,ital_cpcllo
1946,2,2015-02-02,12,mediterraneo
1946,2,2015-02-02,16,mexicana
1946,1,2015-02-02,12.25,sicilian
1946,1,2015-02-02,20.75,soppressata
1947,1,2015-02-02,16.75,bbq_ckn
1947,1,2015-02-02,20.75,thai_ckn
1948,1,2015-02-02,12.5,ital_supr
1948,1,2015-02-02,20.25,mexicana
1948,1,2015-02-02,17.5,pep_msh_pep
1949,1,2015-02-02,20.75,bbq_ckn
1950,1,2015-02-02,20.5,ital_cpcllo
1951,1,2015-02-02,15.25,pepperoni
1951,1,2015-02-02,20.75,spicy_ital
1952,1,2015-02-02,20.25,mexicana
1953,1,2015-02-02,16.5,ital_supr
1954,1,2015-02-02,11,pep_msh_pep
1955,1,2015-02-02,12,the_greek
1956,1,2015-02-02,16.25,calabrese
1956,1,2015-02-02,20.75,ckn_pesto
1956,1,2015-02-02,16,veggie_veg
1957,1,2015-02-02,12,big_meat
1957,1,2015-02-02,20.75,ckn_alfredo
1957,1,2015-02-02,20.75,ckn_pesto
1957,1,2015-02-02,12,green_garden
1957,1,2015-02-02,16.5,ital_supr
1957,1,2015-02-02,11,pep_msh_pep
1957,1,2015-02-02,15.25,pepperoni
1957,1,2015-02-02,20.75,peppr_salami
1957,1,2015-02-02,12.5,peppr_salami
1957,1,2015-02-02,20.25,spinach_fet
1957,1,2015-02-02,16,spinach_fet
1957,1,2015-02-02,12.75,thai_ckn
1957,1,2015-02-02,16,veggie_veg
1957,1,2015-02-02,12,veggie_veg
1958,1,2015-02-02,20.75,peppr_salami
1959,1,2015-02-02,20.75,thai_ckn
1960,1,2015-02-02,12.5,pepperoni
1961,1,2015-02-02,12,big_meat
1961,1,2015-02-02,20.25,mexicana
1962,1,2015-02-02,20.75,cali_ckn
1963,1,2015-02-02,12,big_meat
1963,1,2015-02-02,16.5,prsc_argla
1963,1,2015-02-02,20.75,spicy_ital
1964,1,2015-02-02,12.25,sicilian
1964,1,2015-02-02,12.5,spinach_supr
1964,1,2015-02-02,16,veggie_veg
1965,1,2015-02-02,18.5,five_cheese
1965,1,2015-02-02,17.950000762939453,four_cheese
1965,1,2015-02-02,16.5,hawaiian
1965,1,2015-02-02,12,ital_cpcllo
1966,1,2015-02-02,16.25,sicilian
1966,1,2015-02-02,20.75,soppressata
1966,1,2015-02-02,20.75,spicy_ital
1966,1,2015-02-02,12.5,spinach_supr
1967,1,2015-02-02,10.5,hawaiian
1967,1,2015-02-02,11,pep_msh_pep
1967,1,2015-02-02,12.75,southw_ckn
1967,1,2015-02-02,12,spinach_fet
1968,1,2015-02-02,12,big_meat
1968,1,2015-02-02,23.649999618530273,brie_carre
1968,1,2015-02-02,20.5,classic_dlx
1969,1,2015-02-02,10.5,hawaiian
1970,1,2015-02-02,12.75,bbq_ckn
1971,1,2015-02-02,20.5,ital_cpcllo
1971,1,2015-02-02,12,ital_cpcllo
1972,1,2015-02-02,16.25,calabrese
1972,1,2015-02-02,16,mexicana
1972,1,2015-02-02,12.5,pepperoni
1972,1,2015-02-02,16.5,prsc_argla
1973,1,2015-02-02,14.75,four_cheese
1974,1,2015-02-02,12,big_meat
1974,1,2015-02-02,16,ital_cpcllo
1974,1,2015-02-02,20.75,spin_pesto
1975,1,2015-02-02,16,classic_dlx
1975,1,2015-02-02,9.75,pepperoni
1976,1,2015-02-02,18.5,five_cheese
1976,1,2015-02-02,16.75,southw_ckn
1976,1,2015-02-02,16.75,thai_ckn
1977,1,2015-02-02,16.75,ckn_alfredo
1978,1,2015-02-02,12.5,pepperoni
1979,1,2015-02-02,16,the_greek
1980,1,2015-02-02,20.5,ital_cpcllo
1981,1,2015-02-02,20.75,ckn_alfredo
1981,1,2015-02-02,16.5,hawaiian
1981,1,2015-02-02,12.5,spicy_ital
1981,1,2015-02-02,16.5,spin_pesto
1982,1,2015-02-02,12.5,pepperoni
1983,1,2015-02-02,16.5,soppressata
1984,1,2015-02-02,12,big_meat
1984,1,2015-02-02,12,veggie_veg
1985,1,2015-02-02,12.5,prsc_argla
1985,1,2015-02-02,20.75,spin_pesto
1986,1,2015-02-02,16.75,bbq_ckn
1986,1,2015-02-02,20.5,napolitana
1986,1,2015-02-02,20.25,spinach_fet
1986,1,2015-02-02,20.25,veggie_veg
1987,1,2015-02-02,16.25,calabrese
1987,1,2015-02-02,16.75,ckn_alfredo
1987,1,2015-02-02,12,veggie_veg
1988,1,2015-02-02,12.75,cali_ckn
1988,1,2015-02-02,12.75,ckn_pesto
1988,1,2015-02-02,20.75,peppr_salami
1989,1,2015-02-02,16.75,bbq_ckn
1989,1,2015-02-02,12,veggie_veg
1990,1,2015-02-02,16.25,calabrese
1990,1,2015-02-02,16.5,hawaiian
1990,1,2015-02-02,20.75,spicy_ital
1991,1,2015-02-02,12.5,spinach_supr
1992,1,2015-02-02,16.75,ckn_alfredo
1993,1,2015-02-02,20.25,veggie_veg
1994,1,2015-02-02,12.75,cali_ckn
1994,1,2015-02-02,10.5,hawaiian
1994,1,2015-02-02,16.5,peppr_salami
1994,1,2015-02-02,12.5,spinach_supr
1995,1,2015-02-02,20.75,bbq_ckn
1995,1,2015-02-02,16.25,calabrese
1995,1,2015-02-02,18.5,five_cheese
1995,1,2015-02-02,16.5,spinach_supr
1996,1,2015-02-03,18.5,five_cheese
1996,1,2015-02-03,16,ital_cpcllo
1996,1,2015-02-03,12.25,sicilian
1997,1,2015-02-03,12,green_garden
1998,1,2015-02-03,12,spinach_fet
1999,1,2015-02-03,12,big_meat
1999,1,2015-02-03,20.25,calabrese
1999,1,2015-02-03,16.25,calabrese
1999,1,2015-02-03,20.5,ital_cpcllo
1999,1,2015-02-03,16.5,ital_supr
1999,1,2015-02-03,16.75,ital_veggie
1999,1,2015-02-03,20.5,napolitana
1999,1,2015-02-03,11,pep_msh_pep
1999,1,2015-02-03,16.5,spicy_ital
1999,1,2015-02-03,20.75,thai_ckn
2000,1,2015-02-03,16.75,bbq_ckn
2000,2,2015-02-03,12,big_meat
2000,1,2015-02-03,16.25,calabrese
2000,1,2015-02-03,17.950000762939453,four_cheese
2000,1,2015-02-03,14.5,pep_msh_pep
2000,2,2015-02-03,9.75,pepperoni
2000,1,2015-02-03,20.75,soppressata
2000,1,2015-02-03,20.75,spin_pesto
2000,1,2015-02-03,20.75,thai_ckn
2000,2,2015-02-03,20.25,veggie_veg
2000,1,2015-02-03,12,veggie_veg
2001,1,2015-02-03,16.25,calabrese
2001,1,2015-02-03,12.25,calabrese
2001,1,2015-02-03,17.950000762939453,four_cheese
2001,1,2015-02-03,20.5,ital_cpcllo
2002,1,2015-02-03,12,big_meat
2002,1,2015-02-03,20.75,ital_supr
2002,1,2015-02-03,20.25,spinach_fet
2003,1,2015-02-03,16,green_garden
2004,1,2015-02-03,20.5,ital_cpcllo
2004,1,2015-02-03,12.5,peppr_salami
2004,1,2015-02-03,20.75,prsc_argla
2005,1,2015-02-03,16.75,cali_ckn
2005,1,2015-02-03,16.75,ckn_alfredo
2005,1,2015-02-03,12.5,peppr_salami
2005,1,2015-02-03,20.75,spinach_supr
2006,1,2015-02-03,20.75,ckn_alfredo
2006,1,2015-02-03,12,green_garden
2006,1,2015-02-03,13.25,hawaiian
2006,1,2015-02-03,12.75,thai_ckn
2007,1,2015-02-03,12.75,bbq_ckn
2007,1,2015-02-03,20.25,spinach_fet
2008,1,2015-02-03,20.5,napolitana
2009,1,2015-02-03,12,the_greek
2010,1,2015-02-03,12,big_meat
2010,1,2015-02-03,9.75,pepperoni
2010,1,2015-02-03,16.25,sicilian
2010,1,2015-02-03,12,spinach_fet
2011,1,2015-02-03,16.75,ckn_alfredo
2011,1,2015-02-03,20.75,peppr_salami
2011,1,2015-02-03,16.5,spicy_ital
2011,1,2015-02-03,20.25,veggie_veg
2012,1,2015-02-03,12.5,spicy_ital
2012,1,2015-02-03,25.5,the_greek
2013,2,2015-02-03,12,big_meat
2013,1,2015-02-03,23.649999618530273,brie_carre
2013,1,2015-02-03,12,classic_dlx
2014,1,2015-02-03,20.75,spicy_ital
2015,1,2015-02-03,13.25,hawaiian
2016,1,2015-02-03,16.75,bbq_ckn
2016,1,2015-02-03,16,green_garden
2016,1,2015-02-03,12.75,ital_veggie
2017,1,2015-02-03,12.75,bbq_ckn
2017,1,2015-02-03,20.5,ital_cpcllo
2018,1,2015-02-03,9.75,pepperoni
2018,1,2015-02-03,20.75,peppr_salami
2018,1,2015-02-03,20.25,sicilian
2018,1,2015-02-03,25.5,the_greek
2019,1,2015-02-03,20.75,southw_ckn
2020,1,2015-02-03,12,big_meat
2021,1,2015-02-03,20.75,cali_ckn
2021,1,2015-02-03,16,ital_cpcllo
2021,1,2015-02-03,15.25,pepperoni
2021,1,2015-02-03,16.5,peppr_salami
2022,1,2015-02-03,20.75,ckn_pesto
2022,1,2015-02-03,12,the_greek
2023,1,2015-02-03,17.950000762939453,four_cheese
2024,1,2015-02-03,12.5,soppressata
2024,1,2015-02-03,16.75,southw_ckn
2024,1,2015-02-03,20.25,spinach_fet
2025,1,2015-02-03,12.75,cali_ckn
2025,1,2015-02-03,20.25,veggie_veg
2026,1,2015-02-03,20.25,mexicana
